ID,日付,銘柄コード,銘柄名,方向,信頼度,エントリー時刻,エントリー価格,エグジット時刻,エグジット価格,損益(円),損益(%),エグジット理由,シグナル理由,BE発動,セッション,保有バー数,ロット数,最大含み益(%),最大含み損(%)
457,2026-06-30,6857,アドバンテスト,short,strong,09:21,32290.0,09:32,31805.6,29545,1.500,TP,大台割れ (32300円割り込み)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,11,6100,1.765,-0.124
473,2026-06-30,6976,太陽誘電,short,medium,09:21,19425.0,09:22,19425.0,0,0.000,BE,大台割れ (19500円割り込み)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,true,am,1,10200,0.644,-0.309
474,2026-06-30,6976,太陽誘電,short,medium,09:27,19280.0,09:28,19280.0,0,0.000,BE,大台割れ (19300円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,1,10300,1.115,-0.052
495,2026-06-30,6981,村田製作所,short,medium,09:27,10880.0,09:30,10934.4,-9955,-0.500,SL,大台割れ (10900円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,3,18300,0.184,-0.781
506,2026-06-30,6526,ソシオネクスト,short,medium,09:27,2436.5,09:33,2436.5,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,6,82000,0.718,-0.287
513,2026-06-30,9984,ソフトバンクG,short,strong,09:27,5907.0,09:30,5907.0,0,0.000,BE,VWAP反落（戻り売り）(VWAP:5940.1)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,3,33800,0.880,-0.102
527,2026-06-30,7011,三菱重工業,short,strong,09:27,3612.0,09:41,3630.1,-9987,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,14,55300,0.166,-0.526
535,2026-06-30,8035,東京エレクトロン,short,medium,09:27,77610.0,09:30,77998.0,-9701,-0.500,SL,大台割れ (77700円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,3,2500,0.374,-0.503
542,2026-06-30,8316,三井住友FG,short,medium,09:27,6389.0,12:30,6389.0,0,0.000,BE,弱気はらみ線 (天井反転の兆し, RSI:55.366204030615755%)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,pm,123,31300,0.939,-0.266
475,2026-06-30,6976,太陽誘電,short,strong,09:28,19070.0,09:29,19165.3,-9916,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,10400,0.079,-0.551
445,2026-06-30,6920,レーザーテック,short,medium,09:29,49730.0,09:32,49730.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,3,4000,0.503,-0.422
464,2026-06-30,5803,フジクラ,short,medium,09:29,6095.0,09:30,6125.5,-9996,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,1,32800,0.049,-0.755
476,2026-06-30,6976,太陽誘電,short,medium,09:29,19135.0,09:30,19230.7,-9950,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,1,10400,0.052,-0.758
514,2026-06-30,9984,ソフトバンクG,short,strong,09:30,5859.0,09:31,5859.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,1,34100,0.905,-0.051
465,2026-06-30,5803,フジクラ,short,strong,09:31,6065.0,09:34,6095.3,-9977,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,3,32900,0.429,-0.857
477,2026-06-30,6976,太陽誘電,short,strong,09:31,19005.0,09:32,19005.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,1,10500,0.552,-0.079
515,2026-06-30,9984,ソフトバンクG,short,strong,09:31,5811.0,09:35,5840.1,-9995,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,4,34400,0.379,-0.740
446,2026-06-30,6920,レーザーテック,long,strong,09:32,49790.0,09:36,49541.1,-9958,-0.500,SL,大台超え (49700円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,4,4000,0.442,-0.643
458,2026-06-30,6857,アドバンテスト,short,strong,09:32,31830.0,09:52,31830.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,20,6200,1.005,-0.408
478,2026-06-30,6976,太陽誘電,short,medium,09:32,18925.0,09:33,18925.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,1,10500,0.740,-0.449
496,2026-06-30,6981,村田製作所,short,medium,09:32,10865.0,09:34,10919.3,-9996,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,2,18400,0.322,-0.506
479,2026-06-30,6976,太陽誘電,short,strong,09:33,18955.0,09:34,19049.8,-9951,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,10500,0.185,-0.686
480,2026-06-30,6976,太陽誘電,short,medium,09:37,18980.0,09:38,19074.9,-9964,-0.500,SL,大台割れ (19000円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,1,10500,0.132,-0.527
497,2026-06-30,6981,村田製作所,short,medium,09:37,10840.0,09:50,10840.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,13,18400,1.292,-0.369
447,2026-06-30,6920,レーザーテック,short,medium,09:38,49400.0,09:40,49400.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,2,4000,0.526,-0.182
448,2026-06-30,6920,レーザーテック,short,medium,09:40,49180.0,09:43,49180.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,3,4000,0.671,-0.305
536,2026-06-30,8035,東京エレクトロン,short,medium,09:40,76700.0,09:43,76700.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,3,2600,0.639,-0.091
516,2026-06-30,9984,ソフトバンクG,short,strong,09:42,5779.0,09:47,5779.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,5,34600,0.675,-0.329
481,2026-06-30,6976,太陽誘電,short,medium,09:44,19035.0,09:46,19130.2,-9993,-0.500,SL,大台割れ (19100円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,2,10500,0.053,-1.235
449,2026-06-30,6920,レーザーテック,short,medium,09:45,49100.0,09:50,49100.0,0,0.000,BE,大台割れ (49200円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,5,4000,0.509,-0.428
517,2026-06-30,9984,ソフトバンクG,short,strong,09:47,5755.0,09:50,5783.8,-9985,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,3,34700,0.087,-0.521
528,2026-06-30,7011,三菱重工業,short,medium,09:47,3652.0,10:26,3652.0,0,0.000,BE,長い上ヒゲ (天井シグナル, RSI:65.41230787425935%)｜[信頼度：中] トレンド一致・勢い不一致・出来高増,true,am,39,54700,0.575,-0.301
537,2026-06-30,8035,東京エレクトロン,short,medium,09:50,76650.0,09:52,77033.2,-9964,-0.500,SL,大台割れ (76700円割り込み)｜[信頼度：中] トレンド一致・勢い不一致・出来高増,false,am,2,2600,0.078,-1.383
466,2026-06-30,5803,フジクラ,long,strong,09:52,6216.0,09:55,6184.9,-9977,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,3,32100,0.097,-0.611
482,2026-06-30,6976,太陽誘電,long,strong,09:52,19470.0,09:53,19372.7,-9930,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,10200,0.026,-0.976
450,2026-06-30,6920,レーザーテック,short,medium,09:53,49500.0,09:56,49747.5,-9900,-0.500,SL,大台割れ (49600円割り込み)｜[信頼度：中] トレンド一致・勢い不一致・出来高増,false,am,3,4000,0.222,-0.687
483,2026-06-30,6976,太陽誘電,long,strong,09:56,19475.0,10:02,19475.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,6,10200,1.078,-0.180
459,2026-06-30,6857,アドバンテスト,short,medium,09:57,31870.0,10:08,31870.0,0,0.000,BE,大台割れ (31900円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,11,6200,0.628,-0.282
467,2026-06-30,5803,フジクラ,long,strong,10:00,6197.0,10:04,6166.0,-9977,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,4,32200,0.161,-0.645
518,2026-06-30,9984,ソフトバンクG,short,strong,10:00,5735.0,10:12,5763.7,-9979,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,12,34800,0.418,-0.541
507,2026-06-30,6526,ソシオネクスト,short,medium,10:04,2434.0,10:15,2434.0,0,0.000,BE,三尊（ヘッド&ショルダー）(ネックライン:2434.3円割れ)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,11,82100,0.534,-0.452
498,2026-06-30,6981,村田製作所,long,strong,10:05,10955.0,10:11,10900.2,-9969,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,6,18200,0.046,-0.548
460,2026-06-30,6857,アドバンテスト,short,medium,10:10,31770.0,10:16,31928.8,-9849,-0.500,SL,大台割れ (31800円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,6,6200,0.126,-0.535
484,2026-06-30,6976,太陽誘電,long,strong,10:12,19650.0,10:13,19650.0,0,0.000,BE,大台超え (19600円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,1,10100,1.374,-0.051
485,2026-06-30,6976,太陽誘電,long,strong,10:13,19800.0,10:14,19800.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,1,10100,0.707,0.000
451,2026-06-30,6920,レーザーテック,long,strong,10:14,49500.0,10:32,50242.5,29700,1.500,TP,大台超え (49500円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,18,4000,1.859,-0.020
486,2026-06-30,6976,太陽誘電,long,strong,10:14,19915.0,10:15,19915.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,1,10000,0.929,0.000
487,2026-06-30,6976,太陽誘電,long,strong,10:15,20010.0,10:16,20010.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,1,9900,0.800,-0.075
499,2026-06-30,6981,村田製作所,long,strong,10:15,11005.0,10:20,11170.1,29879,1.500,TP,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,5,18100,1.636,-0.227
468,2026-06-30,5803,フジクラ,long,strong,10:16,6206.0,10:35,6206.0,0,0.000,BE,大台超え (6200円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,19,32200,0.628,-0.322
488,2026-06-30,6976,太陽誘電,long,strong,10:16,20105.0,10:17,20004.5,-9952,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,9900,0.124,-0.821
461,2026-06-30,6857,アドバンテスト,long,strong,10:18,32000.0,10:47,32000.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,29,6200,0.813,-0.031
538,2026-06-30,8035,東京エレクトロン,long,strong,10:18,77550.0,10:32,78713.2,29081,1.500,TP,大台超え (77500円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,14,2500,1.573,-0.026
500,2026-06-30,6981,村田製作所,long,strong,10:20,11160.0,10:37,11160.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,17,17900,1.030,-0.358
519,2026-06-30,9984,ソフトバンクG,long,strong,10:20,5849.0,10:23,5849.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,3,34100,0.513,-0.085
520,2026-06-30,9984,ソフトバンクG,long,strong,10:23,5851.0,10:46,5851.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,23,34100,1.299,-0.171
543,2026-06-30,8316,三井住友FG,long,strong,10:25,6358.0,15:20,6382.0,7536,0.377,TIME,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,235,31400,1.227,-0.236
508,2026-06-30,6526,ソシオネクスト,long,strong,10:31,2472.0,10:36,2459.6,-9999,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,5,80900,0.425,-0.769
452,2026-06-30,6920,レーザーテック,long,strong,10:32,50420.0,10:34,50167.9,-9832,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,2,3900,0.000,-0.516
489,2026-06-30,6976,太陽誘電,long,strong,10:32,20250.0,10:34,20148.8,-9923,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,2,9800,0.247,-0.593
539,2026-06-30,8035,東京エレクトロン,long,strong,10:32,78720.0,10:34,78326.4,-9840,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,2,2500,0.025,-0.559
469,2026-06-30,5803,フジクラ,short,strong,10:41,6184.0,11:25,6184.0,0,0.000,BE,三尊（ヘッド&ショルダー）(ネックライン:6204.0円割れ)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,44,32300,1.423,0.000
462,2026-06-30,6857,アドバンテスト,short,medium,10:46,32050.0,10:53,32210.2,-9935,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,7,6200,0.218,-0.530
509,2026-06-30,6526,ソシオネクスト,short,medium,10:46,2445.0,10:52,2457.2,-9988,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,6,81700,0.164,-0.777
529,2026-06-30,7011,三菱重工業,short,medium,10:47,3642.0,10:56,3660.2,-9997,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,9,54900,0.220,-0.549
453,2026-06-30,6920,レーザーテック,long,strong,10:49,50000.0,11:10,49750.0,-10000,-0.500,SL,大台超え (50000円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,21,4000,0.380,-0.560
522,2026-06-30,9984,ソフトバンクG,long,strong,10:49,5868.0,11:06,5956.0,29927,1.500,TP,VWAPクロス上抜け (VWAP:5855.9)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,17,34000,1.534,-0.290
501,2026-06-30,6981,村田製作所,long,strong,10:53,11210.0,12:30,11378.1,29931,1.500,TP,大台超え (11200円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,37,17800,2.230,-0.268
540,2026-06-30,8035,東京エレクトロン,short,medium,10:57,77890.0,11:25,77890.0,0,0.000,BE,大台割れ (77900円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,28,2500,1.104,-0.103
454,2026-06-30,6920,レーザーテック,short,medium,10:58,49940.0,11:23,49940.0,0,0.000,BE,大台割れ (50000円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,25,4000,0.841,-0.140
521,2026-06-30,9984,ソフトバンクG,short,medium,10:58,5877.0,11:00,5906.4,-9991,-0.500,SL,大台割れ (5900円割り込み)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,false,am,2,34000,0.085,-0.510
455,2026-06-30,6920,レーザーテック,long,strong,13:01,50290.0,14:59,50290.0,0,0.000,BE,大台超え (50200円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,118,3900,1.074,-0.219
463,2026-06-30,6857,アドバンテスト,long,strong,13:01,32690.0,14:30,32690.0,0,0.000,BE,大台超え (32600円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,89,6100,0.979,-0.214
470,2026-06-30,5803,フジクラ,long,strong,13:02,6190.0,15:20,6213.0,7429,0.372,TIME,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,138,32300,1.292,-0.032
541,2026-06-30,8035,東京エレクトロン,long,strong,13:03,77960.0,14:37,77960.0,0,0.000,BE,大台超え (77900円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,94,2500,1.026,-0.205
490,2026-06-30,6976,太陽誘電,long,strong,13:10,20610.0,13:17,20610.0,0,0.000,BE,大台超え (20600円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,7,9700,0.582,-0.073
510,2026-06-30,6526,ソシオネクスト,short,strong,13:10,2545.0,13:23,2557.7,-9989,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,13,78500,0.138,-0.806
523,2026-06-30,9984,ソフトバンクG,long,strong,13:11,5932.0,13:23,5932.0,0,0.000,BE,逆三尊（インバースH&S）(ネックライン:5925.0円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,12,33700,0.539,-0.101
502,2026-06-30,6981,村田製作所,long,strong,13:12,11570.0,13:13,11570.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,1,17200,0.605,0.000
503,2026-06-30,6981,村田製作所,long,strong,13:13,11620.0,13:31,11561.9,-9993,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,18,17200,0.129,-0.559
511,2026-06-30,6526,ソシオネクスト,long,strong,13:23,2556.5,14:30,2556.5,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,67,78200,0.880,-0.176
530,2026-06-30,7011,三菱重工業,long,strong,13:30,3674.0,15:20,3675.0,544,0.027,TIME,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,110,54400,0.354,-0.136
504,2026-06-30,6981,村田製作所,long,strong,13:35,11610.0,13:45,11552.0,-9985,-0.500,SL,大台超え (11600円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,10,17200,0.000,-0.517
491,2026-06-30,6976,太陽誘電,short,medium,13:38,20450.0,14:00,20143.3,29755,1.500,TP,三尊（ヘッド&ショルダー）(ネックライン:20480.0円割れ)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,pm,22,9700,1.663,-0.220
524,2026-06-30,9984,ソフトバンクG,long,strong,13:40,5992.0,13:46,5992.0,0,0.000,BE,ゴールデンクロス (MA5:5945.8 > MA25:5939.08, 乖離:0.11%)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,6,33300,0.918,-0.184
492,2026-06-30,6976,太陽誘電,short,strong,14:00,20165.0,14:08,20265.8,-9982,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,8,9900,0.099,-0.521
525,2026-06-30,9984,ソフトバンクG,long,strong,14:00,6024.0,14:08,5993.9,-10000,-0.500,SL,大台超え (6000円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,8,33200,0.017,-0.515
544,2026-06-30,8316,三井住友FG,short,strong,14:00,6399.0,15:20,6382.0,5304,0.266,TIME,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,80,31200,0.328,-0.188
505,2026-06-30,6981,村田製作所,long,strong,14:07,11600.0,14:30,11542.0,-9976,-0.500,SL,大台超え (11600円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,23,17200,0.259,-0.517
493,2026-06-30,6976,太陽誘電,short,strong,14:10,20050.0,14:22,20150.2,-9925,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,12,9900,0.175,-0.673
526,2026-06-30,9984,ソフトバンクG,long,strong,14:10,6005.0,15:20,5992.0,-4329,-0.216,TIME,大台超え (6000円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,70,33300,0.416,-0.500
512,2026-06-30,6526,ソシオネクスト,short,strong,14:25,2563.5,14:41,2563.5,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,16,78000,0.507,-0.078
531,2026-06-30,7011,三菱重工業,short,medium,14:25,3678.0,15:20,3675.0,1629,0.082,TIME,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,pm,55,54300,0.190,-0.245
494,2026-06-30,6976,太陽誘電,short,strong,14:26,19930.0,14:31,20029.6,-9965,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,5,10000,0.025,-0.753
